,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt
698,0x1b538c56498a2c4c5d3c296119bd08b43785aa80,35.640158981175965,16.03971632174159,11157288996793790190,8390,7631,1.8642532564416245,9.155464420196104,0.0,9.153091782992693,0.7431803885098528,1.0
700,0xb138549d11e3017cd5703c92295e3f4a95d1310d,20.777510473389682,13.299569787096551,1676859762122730772,8245,7208,1.2880910931367577,8.849274749844568,0.0,8.846981461647372,0.574203970539303,1.0
701,0x79f11da8ab33f094878607137296b52909327fe3,9.276771604458066,5.0228970570355065,1656378498174300584,8300,7200,1.532924195791609,9.279176301576603,5.0228970570355065,9.276771604458066,0.0,0.0
702,0x4f164495f7581f6eff3c8ea31036724e9472c5f9,9.083510532714044,0.8532648234623181,5686862760091793984,8299,7200,8.83477811790081,9.083842067532327,0.0,9.081487991250649,0.00022266077152782127,1.0
703,0x9f47acad65089855528f8a76632193759d9b6235,11.037234276922899,2.37444942192971,5572359257454776676,8282,7200,3.8497503226321164,9.131710456676581,0.0,9.129343975309181,0.17285945498165353,1.0
704,0xa2944098ee88b83b10f13194afcbf1d72916c58b,8.831506841788727,3.1066880678228586,3251996858265025063,8300,7200,2.3594743078990716,8.83379611870103,0.0,8.831506841788727,0.0,1.0
706,0x4ff99bbac7a50bff0660318ca7972da3f1c3445b,8.960000342117699,0.9697239605832381,5481476285741504507,8300,7200,7.668986831556523,8.962322926732634,0.0,8.960000342117699,0.0,1.0
707,0x0351eebfe7d4ba79d86f9f85b52effab908d9e21,8.556647611769268,5.075190349970768,1085595930503104583,8300,7200,1.399359832446363,8.558865640490216,0.0,8.556647611769268,0.0,1.0
708,0xf1e5d304eb2642bf29a7994a57b535e19b4104a9,8.890919271791319,4.154491873393268,2246970002296481760,8300,7200,1.7762612662326533,8.893223949416859,4.154491873393268,8.89091927179132,1.9979450775536676e-16,0.0
709,0x50040c012cff268adeb336787ad13c9419205f9c,8.698771051478309,9.28351505513e-07,6263114228712876310,8300,7200,7777205.002470793,8.7010259210142,0.0,8.698771051478309,0.0,1.0
